Sample Name,Sample Type,HELPER,BATCH,Betaine,Choline,Cystamine,Cysteamine,Cytidine,Glycine,Methionine,Phe-d8,Phenylalanine,Serine,Threonine,TMAOd9,TMNO,Valine,Valine-d8,AccoA.M0-0(PO3),AcAccoA.M0-0(PO3),Phe-d8(NEG),Pump A press,Pump B press,Oven Temp,Cooler Temp,Room Temp,Run Order,Sample Number,Tray
S470,Sample,470.0,,268144711.4,1978073.341,713013.579,10417.83434,46769.1234,137725.8035,2601380.285,20538161.73,97304207.81,236857.054,3038943.969,75618808.77,9719288.763,9916715.131,2050852.342,14726.60105,48074.26851,2162092.607,405507.9732,728791.2887,,,,585.0,S470,6.0
S471,Sample,471.0,,127350912.1,746148.0841,701930.5212,7683.615561,31036.85563,31119.76801,1104371.337,17750654.74,40476639.08,193600.5863,1853471.497,78241299.66,5367723.262,6116015.559,2273167.443,13118.48078,66369.93322,1578999.253,411776.9448,729880.8015,,,,586.0,S471,6.0
S472,Sample,472.0,,383565246.3,3560473.89,928013.1231,14092.48203,24214.25892,132330.9117,2625363.372,23648593.4,102314051.1,344178.2378,3009573.43,83938460.29,7113932.1,12044405.25,2226486.269,4268.198602,61752.06487,2342298.496,411240.1518,729368.8169,,,,587.0,S472,6.0
S473,Sample,473.0,,184357451.1,1217563.489,1130265.442,15584.36593,31226.55078,43408.92238,923535.7365,19874785.82,48873023.77,203904.0173,1783278.263,77586184.16,10964191.86,6228646.371,2111147.914,19914.24737,95172.38172,1668604.18,405307.5234,730232.9096,,,,588.0,S473,6.0
S474,Sample,474.0,,289367536.3,3307069.722,1580163.476,14084.36178,18064.34964,78931.40502,1902088.752,21828516.06,87589051.61,217198.3597,2566901.032,76105421.43,9037672.685,10400793.04,2416681.906,4369.980577,80639.78318,2367979.594,411259.3048,728320.1793,,,,589.0,S474,6.0
S475,Sample,475.0,,198148265.4,1423953.493,1373754.4,5932.974153,27686.11343,88361.45139,1972024.457,19200449.55,53399303.5,225230.1954,4192240.074,90183765.03,25963243.72,8898736.713,2140610.157,10280.41008,60534.97267,1540899.825,407900.2126,727365.9647,,,,590.0,S475,6.0
S476,Sample,476.0,,293103325.1,3111185.104,1363470.151,6467.611839,21218.34148,80293.09375,2690691.528,22526145.31,84992075.43,228962.5448,3873032.731,71443363.51,25632082.74,12616372.78,2284353.725,11452.11007,56616.30717,2376458.029,403699.3598,729660.6408,,,,591.0,S476,6.0
S477,Sample,477.0,,195683827.7,1383878.774,1460494.55,7125.559703,37411.30152,102839.1164,1755584.064,18842150.59,48331185.91,190967.0605,3426124.781,89579766.31,14899580.28,6647771.207,2298426.512,13871.67875,96973.63365,1642428.793,411153.5896,729261.4685,,,,592.0,S477,6.0
S478,Sample,478.0,,302063491.4,2958723.212,1321327.43,10337.79371,18610.73315,129548.0434,2729825.46,26242655.18,74984333.77,251858.4383,4346331.179,88430778.14,12913599.1,10976888.32,2099147.633,14036.83622,76726.46403,2693176.194,410964.0486,727650.0136,,,,593.0,S478,6.0
S479,Sample,479.0,,209932472.9,1257588.809,971579.5789,9152.835442,81155.07102,85199.75522,2053318.473,20245500.93,65158960.75,277946.8757,3561035.665,88855733.45,15422806.39,8463751.223,2213108.984,14421.27359,134621.2164,1528498.798,410048.6396,727386.4245,,,,594.0,S479,6.0
S480,Sample,480.0,,289122002.5,3787637.016,949755.0985,10611.815,110569.1304,114970.6447,3565983.677,20981441.17,105586067.7,238314.2252,4148785.311,84507514.89,12994019.72,12974284.57,1801656.921,11846.62518,65677.26577,2125652.802,410041.8416,729472.5549,,,,595.0,S480,6.0
S481,Sample,481.0,,144941433.3,1170405.66,1760723.551,16778.51059,23206.32172,68411.46678,1687150.099,18809831.41,64317883.31,277682.2285,2612958.654,77440049.74,13484561.57,9553602.956,2246943.987,12219.71922,121234.8418,1434215.704,404763.1321,726654.1418,,,,596.0,S481,6.0
S481,Sample,481.0,,144941433.3,1170405.66,1760723.551,16778.51059,23206.32172,68411.46678,1687150.099,18809831.41,64317883.31,277682.2285,2612958.654,77440049.74,13484561.57,9553602.956,2246943.987,12219.71922,121234.8418,1434215.704,404763.1321,726654.1418,,,,610.0,S481,7.0
s482,Sample,482.0,,281114160.1,2970486.513,1640989.262,9531.336821,13171.49081,92600.40434,2165678.331,23884233.87,100043586.4,220529.9871,2884381.597,80967580.48,9437151.797,10699361.62,2179343.502,7385.454635,73816.89141,2467190.514,403589.7916,727998.3954,,,,611.0,s482,7.0
S483,Sample,483.0,,206496736.5,1018708.197,508030.8289,6737.3753,28387.1235,72958.98251,1216734.859,19278291.08,42248763.95,249136.3227,1443050.372,92364316.61,5618092.452,5732534.311,1799852.931,9049.105968,105850.1597,1712185.441,404090.1279,729727.0597,,,,612.0,S483,7.0
S484,Sample,484.0,,358870469.9,2459329.323,433718.6605,7819.477398,25958.0213,97779.63105,1921222.304,21899689.03,73437750.79,319867.9709,2615034.111,85816220.51,4989675.21,8431297.343,2381245.498,3520.618944,57336.31057,2668007.386,404356.0394,729013.6831,,,,613.0,S484,7.0
S485,Sample,485.0,,251375794.4,1621618.909,631796.5753,7849.302955,52231.6645,84602.6668,1935733.386,23074243.61,61958650.19,235578.3968,2605964.732,106388920.0,16000117.43,6979110.036,2439478.534,18270.66084,111133.4394,2077841.338,408925.443,728286.4468,,,,614.0,S485,7.0
S486,Sample,486.0,,335497868.1,3981978.979,535526.2072,10695.01106,32540.4262,145512.9313,3325648.281,21505766.23,103694250.1,321639.0213,3963021.549,93859286.95,12681226.27,10697729.68,2334181.634,9282.006843,78149.17221,2455966.97,410754.6003,728224.0762,,,,615.0,S486,7.0
S487,Sample,487.0,,171668439.6,1575520.946,461545.3901,15510.52497,32171.31628,73111.89638,1778092.8,21102267.28,58715973.4,249325.599,3253139.669,102626815.1,13077674.19,7876294.442,2375231.466,9909.250129,110580.7821,1874722.171,409984.9812,728170.4282,,,,616.0,S487,7.0
S488,Sample,488.0,,256161127.5,2353771.862,446036.3366,15690.89717,8244.66011,124502.9094,2353451.676,22203215.86,81946386.58,265215.6764,3896369.214,91407482.93,10567379.04,9254131.767,2147478.765,16567.33947,102048.8313,2261551.226,412465.7047,728893.4627,,,,617.0,S488,7.0
S489,Sample,489.0,,221361106.1,1173162.288,1481026.127,13573.78154,44393.85328,65057.91841,1331286.559,20645306.06,47276537.02,266421.721,2237709.263,113454262.1,8466901.112,6517020.153,2408984.352,21007.82911,98522.24483,1611989.245,403768.8263,727955.4424,,,,618.0,S489,7.0
S490,Sample,490.0,,357055627.0,2608392.749,1053139.923,15611.85711,36934.7496,106919.154,2159320.129,24914819.41,87401458.41,410321.2978,3971193.905,103022402.1,5583538.468,10680331.97,2551775.188,6661.331491,75004.72958,2585786.724,410780.8014,727230.1148,,,,619.0,S490,7.0
S491,Sample,491.0,,226866599.8,2038718.579,1482122.482,16952.36675,35935.48801,75789.8863,1648779.489,19040476.13,79291220.36,249436.8722,3349536.992,98563341.13,22747392.97,8221967.775,2096117.608,17216.24513,80412.55676,1505862.694,410210.9253,729424.6533,,,,620.0,S491,7.0
S492,Sample,492.0,,245163247.7,3770675.603,1737110.034,5907.770906,30392.93558,62285.51596,3111598.682,22741117.95,115649179.4,251703.4943,2872167.646,85816404.99,20154812.85,10479739.45,2508104.323,14034.73688,92226.72792,2266769.349,404701.7522,728328.8214,,,,621.0,S492,7.0
S493,Sample,493.0,,237795268.1,746909.1105,432327.6735,23227.76622,30922.17535,53781.4757,1296587.154,19879981.78,44367390.51,192266.0832,1465603.762,95188139.4,5610435.741,4438614.155,2144207.807,6768.473398,125337.9464,1711198.875,404015.5059,731310.5645,,,,622.0,S493,7.0
S494,Sample,494.0,,285430706.9,4248324.275,427541.9415,29701.11719,34227.73876,103775.3797,3020984.352,22446461.44,119643507.7,284552.4797,2617960.075,83815921.55,4171695.24,10482071.62,2302259.549,4834.210752,91961.66339,2088930.048,404621.159,728775.3178,,,,623.0,S494,7.0
S495,Sample,495.0,,270673950.2,1757726.628,1044106.759,6390.964551,23672.69879,57962.21322,1833041.654,20937240.79,55403864.89,270363.0588,3149632.753,99761521.29,13634668.95,6679843.477,2325909.86,13655.0936,80645.31295,1745887.975,404359.5473,728805.4365,,,,624.0,S495,7.0
S496,Sample,496.0,,363904707.4,3154657.496,1096629.023,9505.014857,23195.60104,124396.7104,2353892.959,23512891.45,91196129.58,269447.4681,3529764.08,101972427.3,15465054.58,9911778.793,2213556.775,10832.62261,73642.12691,2396583.308,404964.246,727396.9576,,,,625.0,S496,7.0
S497,Sample,497.0,,245252419.3,2164291.187,1287919.937,5603.731199,37741.61961,52935.82081,1304325.032,19730592.0,49740713.19,276348.3873,2368754.352,87476287.68,22247093.84,6412003.607,2265110.686,15665.32925,83791.68412,1543768.897,403977.2454,728962.153,,,,626.0,S497,7.0
S498,Sample,498.0,,382451360.9,3868900.41,1513813.85,10989.06662,28237.84604,118346.7324,2230355.159,21691848.22,92055313.57,195894.9398,2859943.449,83757955.26,20392176.21,9093954.162,2126798.646,10411.76262,64783.3999,2462579.095,403946.1779,727696.4655,,,,627.0,S498,7.0
S499,Sample,499.0,,354380503.2,1190005.892,371198.6044,5626.532499,40554.51688,54446.88685,1594371.758,21311110.2,50285542.27,269150.2788,1817659.492,106916295.5,8919738.416,6821052.43,2391747.721,9641.348589,91855.71546,1943049.94,402894.6724,728954.1791,,,,628.0,S499,7.0
S500,Sample,500.0,,381571604.5,5818320.836,350468.1564,8100.096397,40730.79755,87433.15442,2959365.104,22983975.96,90341800.6,232307.9422,1743836.752,83373012.37,6038200.862,11802040.58,2595117.406,7844.024042,82308.0322,2549484.547,410251.3217,727928.8484,,,,629.0,S500,7.0
S501,Sample,501.0,,246705824.6,2309260.481,1288944.344,22628.94178,35619.51549,105726.9606,1588376.266,21002052.47,68099462.07,247566.0421,2084273.71,113894028.5,8500289.586,4910775.369,2430263.647,16537.06932,85135.29434,1748950.723,410623.8588,725817.4226,,,,632.0,S501,7.0
S502,Sample,502.0,,386386373.7,4814311.026,1247033.968,24195.68389,42962.72813,91492.56692,3391877.206,25920571.14,119938847.4,283421.8215,3105471.285,101545614.8,6293492.273,9884008.622,2823877.73,15140.73157,84408.66591,2813559.649,404548.6646,726855.6784,,,,633.0,S502,7.0
S503,Sample,503.0,,188185020.8,1179622.551,417826.7655,9194.166604,27033.91141,53686.09855,1192869.845,20808749.8,53255755.68,251474.0092,2013548.366,118405982.5,8275243.447,6569762.709,2502993.414,46556.57003,134766.4894,1516461.851,410290.1602,726403.6124,,,,634.0,S503,7.0
S504,Sample,504.0,,392666453.6,3981585.562,510711.7001,14230.88187,15851.4082,146444.2554,3224173.686,23626096.4,115942023.0,350172.0677,3799516.91,110288691.6,6427043.586,11118043.1,2295430.209,9606.657649,72373.23666,2492852.303,404906.0537,727913.1031,,,,635.0,S504,7.0
S505,Sample,505.0,,199931099.7,1612418.83,638509.1421,20727.84708,32128.80137,48776.11665,1316438.06,18069081.4,47584259.99,272018.169,1960515.447,94606920.27,17477840.42,7156286.072,2105047.467,19328.75465,105004.9847,1546838.157,411909.1595,728562.3513,,,,636.0,S505,7.0
S506,Sample,506.0,,325342378.2,3072698.475,676776.1838,8428.834535,18064.37584,146338.7819,2793957.875,22267268.83,90450403.84,320325.2343,3146149.718,81833218.59,11554260.69,10141560.55,2209719.826,7330.654552,57478.65131,2689397.981,402747.7721,727473.4148,,,,637.0,S506,7.0
S507,Sample,507.0,,168398435.3,1159624.438,1829901.915,29517.96653,25699.91566,43119.34556,1264684.899,19275722.85,46717517.76,224322.1153,2135959.66,97552702.65,13389847.49,5559598.223,2257903.209,9134.719635,94863.52029,1821167.771,403374.401,728397.2887,,,,638.0,S507,7.0
S508,Sample,508.0,,413142190.0,4955134.89,2408163.392,29595.93071,63530.55725,35538.59557,2925643.902,22814259.11,114132049.7,204578.7315,2910701.321,91636965.14,15738064.29,14042533.71,2760380.051,5353.403386,58790.07899,2573099.796,404442.304,727795.0247,,,,639.0,S508,7.0
S509,Sample,509.0,,180503954.7,1095521.928,445756.8449,12539.63761,21498.73594,65282.54365,951517.0772,20516011.25,50378376.18,216892.5513,1345665.814,112138440.8,11569444.51,7224317.871,2395600.639,14713.80698,102104.351,1825853.478,404768.5916,729451.2294,,,,640.0,S509,7.0
S511,Sample,511.0,,143609353.5,955209.8329,1926342.425,28026.93351,21039.30965,45645.12816,968392.959,13489204.74,31542122.17,174548.6589,2030383.455,65442377.34,46202703.86,3985457.941,1671193.659,34612.70406,230021.4834,3042043.747,410101.612,730028.2369,,,,642.0,S511,7.0
S512,Sample,512.0,,229127524.7,5312074.403,2269565.769,31906.81132,50263.09076,82267.70895,1498937.495,14669178.81,55140403.63,198981.1174,2470542.914,56781831.53,50863038.51,6480807.867,1521754.471,23282.91668,194087.2369,3495975.228,408764.2531,731014.7768,,,,643.0,S512,7.0
S513,Sample,513.0,,127459989.5,639361.5105,666918.2663,20840.71216,27940.15008,31665.26801,681332.5952,13780158.82,29839989.99,159945.1871,1093966.554,61773784.91,5475792.387,3523836.38,1511683.122,10668.6246,176757.302,3185246.861,409880.3317,728824.1015,,,,644.0,S513,7.0
S514,Sample,514.0,,244831451.8,2273293.894,893395.3543,10761.10813,10596.54226,94364.42826,1688741.053,13294393.33,56907708.9,204388.6519,1945184.077,60885923.89,4578644.189,6511784.583,1569139.396,22318.58804,145974.9662,3231321.582,410723.3843,730529.1449,,,,645.0,S514,7.0
S515,Sample,515.0,,146260180.7,1049615.266,818615.3306,9532.665565,9877.705494,43565.4337,1094888.87,12848054.38,30709034.75,181818.8976,1746139.603,67100819.68,9478103.456,4597182.157,1556771.358,42656.09827,222600.6214,2664800.655,410311.7268,729093.8106,,,,646.0,S515,7.0
S516,Sample,516.0,,289065667.0,2512636.084,739481.9496,13889.73247,14933.85201,73954.15895,2052555.314,14400692.66,58041596.49,193303.1787,2761318.065,71133377.7,9441326.638,7673188.622,1484258.309,13810.7507,67762.18752,3293132.438,406708.9053,730707.0603,,,,647.0,S516,7.0
S517,Sample,517.0,,150315482.4,1476805.937,1543715.319,26188.06193,24027.20436,56621.60138,2014549.971,13760512.19,58720587.91,199216.3113,2082042.652,53438470.8,75078773.8,7685213.897,1346120.349,103440.9621,135708.8794,2472513.328,409649.5438,729031.8645,,,,648.0,S517,7.0
S518,Sample,518.0,,334792590.3,2667118.356,1335864.191,10872.09697,11926.5333,99117.47239,2065184.197,13341742.56,71349705.46,241452.625,1765346.196,61156462.53,10512259.81,8758339.617,1722132.847,26852.6187,106486.0936,2835791.721,409883.5756,728196.8372,,,,649.0,S518,7.0
S519,Sample,519.0,,81592532.38,1313324.364,3269472.712,14840.04882,18500.95156,88210.43323,1125289.336,12123966.46,38329263.32,220180.0217,2281613.501,60730835.33,101710781.9,3499455.327,1455410.746,27166.70063,104778.0701,2801347.359,409744.1988,727254.226,,,,650.0,S519,7.0
S520,Sample,520.0,,201748545.5,3059999.513,3333445.93,22604.92824,53684.72818,88047.34052,2551638.33,12975613.18,61701879.91,178022.6886,2939161.308,49829531.9,97111857.86,7167084.029,1763780.852,32395.04215,50634.0186,2705505.059,409139.2087,728936.8029,,,,651.0,S520,7.0
S521,Sample,521.0,,147164145.9,912125.6821,869650.5301,8434.585264,23200.13846,45809.32373,692194.4342,13341244.94,30871799.0,20289.13224,1945926.317,65836591.77,9831437.881,4612538.797,1506195.78,46497.411,124539.4164,2166539.461,409733.5669,727163.0449,,,,654.0,S521,7.0
S522,Sample,522.0,,290108948.7,2634785.844,984193.6768,4751.458517,13374.86032,61611.04072,1604894.017,12079472.56,45146004.89,175224.7865,2310074.15,61906143.85,7785444.513,7011860.126,1651784.507,8775.875425,73764.85113,2749542.921,409249.5603,729385.1712,,,,655.0,S522,7.0
S523,Sample,523.0,,207316031.5,888458.7059,1154964.591,10834.19381,21590.27118,43419.23428,1471981.723,12468046.97,38935878.11,207522.2689,1765464.252,63116951.81,9656169.061,6245081.113,1578297.283,56352.67546,104620.6981,2385916.901,410204.9675,730899.123,,,,656.0,S523,7.0
S524,Sample,524.0,,282400297.6,1645125.47,1058459.839,14138.37387,17365.13268,91440.81392,1385720.932,13025731.19,46372380.02,188458.4471,1996584.098,57137759.45,6867118.938,7090047.654,1433005.907,13999.70546,82755.91502,2752332.646,409659.0643,728417.0341,,,,657.0,S524,7.0
S525,Sample,525.0,,157391705.5,835649.3694,1246574.206,8764.94131,12843.86586,42950.02,991891.4456,15024149.87,41500510.3,190625.6897,1819843.242,68943054.7,20904139.7,4296641.166,1502287.141,38071.09228,170515.2402,2052571.317,410200.9651,730859.8001,,,,658.0,S525,7.0
S526,Sample,526.0,,233752609.3,2045140.414,1247253.077,12544.50159,5998.095666,55364.74113,1522031.407,10996548.48,52674630.02,227946.6944,2362450.216,58260987.91,16211811.46,6181244.15,1438405.446,20252.76524,75677.63652,2507695.418,407342.7161,729213.0108,,,,659.0,S526,7.0
S527,Sample,527.0,,121692277.0,753723.9847,413190.5837,14043.14221,19077.09936,46697.68367,1012445.979,13546664.0,38648983.91,169035.3123,1167322.734,61995539.43,9897150.747,3978457.314,1514580.214,28300.96109,105726.9568,2040992.979,410407.3273,731624.3774,,,,660.0,S527,7.0
S528,Sample,528.0,,310683046.6,2625180.596,518835.6294,19907.97341,15370.1781,93241.36723,1390885.844,18315700.89,90930128.32,193090.1018,2492409.37,61840671.0,10973602.45,7952122.832,1899642.991,12423.18581,145821.6961,2656441.903,410318.6959,729600.1717,,,,661.0,S528,7.0
S529,Sample,529.0,,88438781.45,456113.4063,233344.7158,27881.8685,18690.28955,20113.22581,1215434.136,17341778.07,43661361.62,152825.1931,1246884.59,61350071.67,6207640.224,3775794.858,1267239.022,27995.39353,155754.1249,1919966.85,407556.5515,729317.2145,,,,662.0,S529,7.0
S530,Sample,530.0,,233903378.8,2301686.295,352263.8773,36800.35675,9688.822168,73856.49298,1589467.988,12395456.1,54794389.76,153136.411,2192082.447,65294679.23,7574247.636,7726813.523,1531695.229,17459.06415,112513.4442,2626048.32,411182.1867,728724.8359,,,,663.0,S530,7.0
S531,Sample,531.0,,197589104.5,1036436.849,625456.0033,23280.1984,34985.7914,37616.00759,738693.641,13247253.41,30211351.95,180804.8972,1006289.663,74109547.46,5770210.513,5201686.547,1669102.852,26646.41524,137257.9468,2182235.897,410356.1728,729688.1981,,,,664.0,S531,7.0
S532,Sample,532.0,,240440335.0,2610016.572,478628.7333,10722.81295,14063.19295,67800.20395,1556275.159,13048829.26,65730034.39,151176.0148,1624918.361,65809985.22,3819091.797,8477483.602,1693539.106,5637.916536,77244.91219,2623307.324,410745.6871,728527.1002,,,,665.0,S532,7.0
S533,Sample,533.0,,156555929.8,1043631.065,635333.4496,16371.97847,18057.76008,45038.3423,1320187.248,14084050.97,38691098.79,186197.3471,2602875.166,69369546.11,24762528.46,7018658.504,1690593.511,34651.26732,161850.9685,2366850.806,411259.291,730179.9517,,,,666.0,S533,7.0
S534,Sample,534.0,,313956596.2,2543964.883,628155.5066,11681.33084,29885.20025,95071.91234,2107651.839,19466649.41,79663687.21,248115.5051,3210782.026,70157583.36,18064113.94,8322906.603,2009476.558,8047.855764,81897.64866,3084256.738,408003.8035,731854.6446,,,,667.0,S534,7.0
S535,Sample,535.0,,230440032.9,920805.6875,366735.994,390526.2666,31765.60508,44617.72629,1186996.082,11714880.77,31323399.81,176261.25,797069.8818,68800282.05,60823229.59,3766346.824,1541544.114,109062.8882,194152.4044,1997733.551,411160.7314,730346.1193,,,,668.0,S535,7.0
S536,Sample,536.0,,298662073.6,1874765.848,396031.0992,89909.96313,19896.35634,77143.28972,1466553.354,13046487.64,41956313.83,177954.6336,861002.2753,58863886.26,38628681.9,4632384.112,1575653.689,15191.42651,78419.76051,2645005.323,410465.3203,730484.3754,,,,669.0,S536,7.0
S537,Sample,537.0,,171225989.8,1816149.08,1085022.353,16119.43065,30488.01583,64659.04628,1723318.52,12599612.38,50786289.95,231776.0118,3101293.353,68232127.99,8520781.177,9715430.463,1700007.66,40600.85792,109346.1874,1796136.006,410334.6137,729152.3847,,,,670.0,S537,7.0
S538,Sample,538.0,,335856613.7,5542809.551,1010675.52,15272.01031,33800.05885,81200.99278,1955464.172,14707335.66,69359859.26,181971.6604,2539520.334,73757344.69,13794150.2,9706333.408,1838255.652,33699.69926,115724.0511,1967772.829,411686.3211,730541.0105,,,,671.0,S538,7.0
S539,Sample,539.0,,240013511.3,1521381.962,631419.7401,23475.9692,21040.77216,78474.81053,1557672.715,15520809.7,40917466.04,203003.4296,2448270.521,90263869.83,9874415.003,6454752.036,1915175.042,32369.43552,170242.2673,1960180.107,411296.2593,730836.5074,,,,672.0,S539,7.0
